1977,,,,,,,,,1978,,,,,,,,,1979,,,,,,,,,1980,,,,,,,
record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt
,,,,,,,,,1273,9,4,1978,14,DS,F,,,,,,,,,,,,3040,6,2,1980,9,OL,F,28
,,,,,,,,,1274,9,4,1978,6,DS,F,106,,,,,,,,,,,3041,6,2,1980,9,DM,F,51
,,,,,,,,,1275,9,4,1978,3,PF,F,7,,,,,,,,,,,3042,6,2,1980,9,DS,F,69
,,,,,,,,,1276,9,4,1978,18,DM,M,38,,,,,,,,,,,3043,6,22,1980,10,OL,M,35
,,,,,,,,,1277,9,4,1978,2,DM,F,47,,,,,,,,,,,3044,6,22,1980,17,DM,M,41
,,,,,,,,,1278,9,4,1978,6,DS,F,114,,,,,,,,,,,3045,6,22,1980,20,DS,F,151
,,,,,,,,,1279,9,4,1978,3,DM,M,,,,,,,,,,,,3046,6,22,1980,11,DS,M,109
,,,,,,,,,1280,9,4,1978,5,DS,M,140,,,,,,,,,,,3047,6,22,1980,18,DS,F,93
,,,,,,,,,1281,9,4,1978,3,SS,,,,,,,,,,,,,3048,6,22,1980,18,DS,M,82
,,,,,,,,,1282,9,4,1978,4,PF,F,6,,,,,,,,,,,3049,6,22,1980,24,PE,M,22
,,,,,,,,,1283,9,4,1978,2,PE,F,20,,,,,,,,,,,3050,6,22,1980,11,DO,F,56
,,,,,,,,,1284,9,4,1978,6,DO,M,45,,,,,,,,,,,3051,6,22,1980,24,DM,F,45
,,,,,,,,,1285,9,4,1978,14,NA,M,118,,,,,,,,,,,3052,6,22,1980,17,DM,M,46
,,,,,,,,,1286,9,4,1978,3,OT,F,28,,,,,,,,,,,3053,6,22,1980,11,DO,M,26
,,,,,,,,,1287,9,4,1978,13,DS,F,112,,,,,,,,,,,3054,6,22,1980,20,DM,M,48
,,,,,,,,,1288,9,4,1978,1,OT,M,20,,,,,,,,,,,3055,6,22,1980,17,DS,F,109
,,,,,,,,,1289,9,4,1978,14,DM,F,47,,,,,,,,,,,3056,6,22,1980,22,DS,M,103
,,,,,,,,,1290,9,4,1978,18,DM,F,,,,,,,,,,,,3057,6,22,1980,18,DS,M,136
,,,,,,,,,1291,9,4,1978,5,DM,F,38,,,,,,,,,,,3058,6,22,1980,24,NA,F,187
,,,,,,,,,1292,9,4,1978,4,DS,F,77,,,,,,,,,,,3059,6,22,1980,11,PF,M,7
,,,,,,,,,1293,9,4,1978,5,DS,F,126,,,,,,,,,,,3060,6,22,1980,8,DO,F,51
,,,,,,,,,1294,9,4,1978,2,PP,M,19,,,,,,,,,,,3061,6,22,1980,18,SS,,
,,,,,,,,,1295,9,4,1978,18,PE,F,16,,,,,,,,,,,3062,6,22,1980,21,PP,F,11
,,,,,,,,,1296,9,4,1978,1,DS,F,138,,,,,,,,,,,3063,6,22,1980,9,DS,M,101
,,,,,,,,,1297,9,4,1978,4,DS,F,125,,,,,,,,,,,3064,6,22,1980,11,DS,M,54
,,,,,,,,,1298,9,4,1978,5,DS,F,106,,,,,,,,,,,3065,6,22,1980,8,DS,M,133
,,,,,,,,,1299,9,4,1978,6,DM,M,43,,,,,,,,,,,3066,6,22,1980,17,DO,F,58
,,,,,,,,,1300,9,4,1978,13,DM,F,38,,,,,,,,,,,3067,6,22,1980,22,DS,M,141
,,,,,,,,,1301,9,4,1978,2,PE,M,17,,,,,,,,,,,3068,6,22,1980,17,DS,M,144
,,,,,,,,,1302,9,4,1978,4,DM,F,37,,,,,,,,,,,3069,6,22,1980,20,DS,M,123
,,,,,,,,,1303,9,4,1978,16,,,,,,,,,,,,,,3070,6,22,1980,9,DS,M,118
,,,,,,,,,1304,10,6,1978,1,DM,F,,,,,,,,,,,,3071,6,22,1980,19,PE,M,18
,,,,,,,,,1305,10,6,1978,1,DS,F,120,,,,,,,,,,,3072,6,22,1980,9,DS,F,80
,,,,,,,,,1306,10,6,1978,1,DM,F,38,,,,,,,,,,,3073,6,22,1980,17,DO,M,49
,,,,,,,,,1307,10,6,1978,1,DS,M,125,,,,,,,,,,,3074,6,22,1980,20,NA,M,209
,,,,,,,,,1308,10,6,1978,1,DS,F,,,,,,,,,,,,3075,6,22,1980,18,DM,M,37
,,,,,,,,,1309,10,6,1978,1,DM,F,51,,,,,,,,,,,3076,6,22,1980,9,DS,F,97
,,,,,,,,,1310,10,7,1978,20,DM,F,41,,,,,,,,,,,3077,6,22,1980,22,DS,F,102
,,,,,,,,,1311,10,7,1978,9,OT,M,18,,,,,,,,,,,3078,6,22,1980,20,DS,M,105
,,,,,,,,,1312,10,7,1978,11,DM,F,45,,,,,,,,,,,3079,6,22,1980,18,DO,M,44
,,,,,,,,,1313,10,7,1978,17,OL,M,30,,,,,,,,,,,3080,6,22,1980,8,DS,F,
,,,,,,,,,1314,10,7,1978,8,DS,F,118,,,,,,,,,,,3081,6,22,1980,23,,,
,,,,,,,,,1315,10,7,1978,11,DS,M,108,,,,,,,,,,,3082,6,23,1980,14,DM,M,40
,,,,,,,,,1316,10,7,1978,21,OL,M,30,,,,,,,,,,,3083,6,23,1980,2,DS,F,90
,,,,,,,,,1317,10,7,1978,11,DM,M,45,,,,,,,,,,,3084,6,23,1980,5,DM,F,52
,,,,,,,,,1318,10,7,1978,11,PP,F,15,,,,,,,,,,,3085,6,23,1980,4,OL,F,32
,,,,,,,,,1319,10,7,1978,12,NA,,,,,,,,,,,,,3086,6,23,1980,12,DM,F,31
,,,,,,,,,1320,10,7,1978,20,DM,F,35,,,,,,,,,,,3087,6,23,1980,13,NA,M,241
,,,,,,,,,1321,10,7,1978,8,DO,M,50,,,,,,,,,,,3088,6,23,1980,12,DS,M,132
,,,,,,,,,1322,10,7,1978,12,DM,F,41,,,,,,,,,,,3089,6,23,1980,3,NA,F,150
,,,,,,,,,1323,10,7,1978,22,DS,F,112,,,,,,,,,,,3090,6,23,1980,14,DM,F,48
,,,,,,,,,1324,10,7,1978,9,DM,F,41,,,,,,,,,,,3091,6,23,1980,14,DS,M,77
,,,,,,,,,1325,10,7,1978,9,DS,F,129,,,,,,,,,,,3092,6,23,1980,1,PP,F,7
,,,,,,,,,1326,10,7,1978,20,DS,M,131,,,,,,,,,,,3093,6,23,1980,4,DM,F,38
,,,,,,,,,1327,10,7,1978,11,DO,M,45,,,,,,,,,,,3094,6,23,1980,6,DS,M,135
,,,,,,,,,1328,10,7,1978,17,DM,F,41,,,,,,,,,,,3095,6,23,1980,15,OT,M,26
,,,,,,,,,1329,10,7,1978,12,DM,M,40,,,,,,,,,,,3096,6,23,1980,4,DS,M,124
,,,,,,,,,1330,10,7,1978,17,DS,M,134,,,,,,,,,,,3097,6,23,1980,1,PP,M,17
,,,,,,,,,1331,10,7,1978,9,DS,M,132,,,,,,,,,,,3098,6,23,1980,12,DM,F,39
,,,,,,,,,1332,10,7,1978,17,DM,F,42,,,,,,,,,,,3099,6,23,1980,2,DM,M,42
,,,,,,,,,1333,10,7,1978,17,DS,F,121,,,,,,,,,,,3100,6,23,1980,6,PF,M,7
,,,,,,,,,1334,10,7,1978,12,DS,F,120,,,,,,,,,,,3101,6,23,1980,4,DS,M,96
,,,,,,,,,1335,10,7,1978,9,DS,F,98,,,,,,,,,,,3102,6,23,1980,13,DM,M,43
,,,,,,,,,1336,10,7,1978,22,DS,F,124,,,,,,,,,,,3103,6,23,1980,4,DS,F,124
,,,,,,,,,1337,10,7,1978,12,NA,,,,,,,,,,,,,3104,6,23,1980,4,DS,M,106
,,,,,,,,,1338,10,7,1978,8,DS,F,129,,,,,,,,,,,3105,6,23,1980,12,DM,F,29
,,,,,,,,,1339,10,7,1978,17,DM,M,48,,,,,,,,,,,3106,6,23,1980,13,DS,M,111
,,,,,,,,,1340,10,7,1978,11,DS,F,118,,,,,,,,,,,3107,6,23,1980,2,DM,F,53
,,,,,,,,,1341,10,7,1978,9,DM,M,37,,,,,,,,,,,3108,6,23,1980,13,DM,M,28
,,,,,,,,,1342,10,7,1978,9,DS,F,99,,,,,,,,,,,3109,6,23,1980,14,DM,F,25
,,,,,,,,,1343,10,7,1978,11,PF,F,6,,,,,,,,,,,3110,6,23,1980,5,DM,M,20
,,,,,,,,,1344,10,7,1978,11,DM,M,38,,,,,,,,,,,3111,6,23,1980,14,DS,F,106
,,,,,,,,,1345,10,7,1978,20,NA,,,,,,,,,,,,,3112,6,23,1980,4,DS,M,111
,,,,,,,,,1346,10,7,1978,11,DM,F,41,,,,,,,,,,,3113,6,23,1980,4,OT,F,33
,,,,,,,,,1347,10,7,1978,7,,,,,,,,,,,,,,3114,6,23,1980,14,DM,M,
,,,,,,,,,1348,10,7,1978,8,DM,F,35,,,,,,,,,,,3115,6,23,1980,13,PF,M,7
,,,,,,,,,1349,10,7,1978,10,,,,,,,,,,,,,,3116,6,23,1980,16,OT,F,26
,,,,,,,,,1350,10,7,1978,23,,,,,,,,,,,,,,3117,6,23,1980,14,DM,F,42
,,,,,,,,,1351,10,8,1978,2,PF,M,6,,,,,,,,,,,3118,6,23,1980,1,DS,M,131
,,,,,,,,,1352,10,8,1978,3,PP,F,,,,,,,,,,,,3119,6,23,1980,12,DM,M,40
,,,,,,,,,1353,10,8,1978,4,DM,F,36,,,,,,,,,,,3120,6,23,1980,4,OT,M,30
,,,,,,,,,1354,10,8,1978,5,OT,F,20,,,,,,,,,,,3121,6,23,1980,7,,,
,,,,,,,,,1355,10,8,1978,5,OT,M,19,,,,,,,,,,,3122,6,27,1980,1,DS,M,
,,,,,,,,,1356,10,8,1978,14,DM,F,37,,,,,,,,,,,3123,7,21,1980,24,NA,F,75
,,,,,,,,,1357,10,8,1978,18,PF,F,7,,,,,,,,,,,3124,7,21,1980,17,DM,M,45
,,,,,,,,,1358,10,8,1978,5,DS,M,131,,,,,,,,,,,3125,7,21,1980,18,DS,M,90
,,,,,,,,,1359,10,8,1978,13,DM,F,37,,,,,,,,,,,3126,7,21,1980,8,AB,,
,,,,,,,,,1360,10,8,1978,18,DS,M,113,,,,,,,,,,,3127,7,21,1980,24,PE,M,24
,,,,,,,,,1361,10,8,1978,3,NA,,,,,,,,,,,,,3128,7,21,1980,24,PE,F,35
,,,,,,,,,1362,10,8,1978,18,SS,,,,,,,,,,,,,3129,7,21,1980,11,PF,M,7
,,,,,,,,,1363,10,8,1978,18,DS,M,112,,,,,,,,,,,3130,7,21,1980,11,DS,M,113
,,,,,,,,,1364,10,8,1978,14,DS,F,121,,,,,,,,,,,3131,7,21,1980,17,DO,M,24
,,,,,,,,,1365,10,8,1978,2,DS,M,149,,,,,,,,,,,3132,7,21,1980,17,OT,F,32
,,,,,,,,,1366,10,8,1978,3,PF,F,,,,,,,,,,,,3133,7,21,1980,24,NA,F,191
,,,,,,,,,1367,10,8,1978,6,DS,F,110,,,,,,,,,,,3134,7,21,1980,17,DS,F,104
,,,,,,,,,1368,10,8,1978,15,PP,F,16,,,,,,,,,,,3135,7,21,1980,18,DM,M,47
,,,,,,,,,1369,10,8,1978,6,DM,M,38,,,,,,,,,,,3136,7,21,1980,8,DS,M,135
,,,,,,,,,1370,10,8,1978,2,DM,F,39,,,,,,,,,,,3137,7,21,1980,17,DS,M,143
,,,,,,,,,1371,10,8,1978,4,DS,M,115,,,,,,,,,,,3138,7,21,1980,22,DS,M,143
,,,,,,,,,1372,10,8,1978,13,PF,F,7,,,,,,,,,,,3139,7,21,1980,18,DS,F,93
,,,,,,,,,1373,10,8,1978,18,DS,F,135,,,,,,,,,,,3140,7,21,1980,22,DS,F,108
,,,,,,,,,1374,10,8,1978,2,NA,,,,,,,,,,,,,3141,7,21,1980,24,DM,F,41
,,,,,,,,,1375,10,8,1978,13,PP,M,20,,,,,,,,,,,3142,7,21,1980,11,DO,M,34
,,,,,,,,,1376,10,8,1978,6,DS,F,102,,,,,,,,,,,3143,7,21,1980,17,DO,M,49
,,,,,,,,,1377,10,8,1978,14,NA,,,,,,,,,,,,,3144,7,21,1980,10,SS,,
,,,,,,,,,1378,10,8,1978,18,PP,M,16,,,,,,,,,,,3145,7,21,1980,20,NA,M,207
,,,,,,,,,1379,10,8,1978,14,DM,M,45,,,,,,,,,,,3146,7,21,1980,24,AB,,
,,,,,,,,,1380,10,8,1978,3,PF,F,6,,,,,,,,,,,3147,7,21,1980,8,DO,F,47
,,,,,,,,,1381,10,8,1978,5,OT,F,25,,,,,,,,,,,3148,7,21,1980,11,DS,M,122
,,,,,,,,,1382,10,8,1978,2,DM,F,42,,,,,,,,,,,3149,7,21,1980,17,DO,F,47
,,,,,,,,,1383,10,8,1978,5,DM,F,46,,,,,,,,,,,3150,7,21,1980,11,DS,M,71
,,,,,,,,,1384,10,8,1978,13,DS,F,106,,,,,,,,,,,3151,7,21,1980,18,DO,M,44
,,,,,,,,,1385,10,8,1978,13,OL,F,24,,,,,,,,,,,3152,7,21,1980,19,AB,,
,,,,,,,,,1386,10,8,1978,15,PF,F,7,,,,,,,,,,,3153,7,21,1980,22,AB,,
,,,,,,,,,1387,10,8,1978,4,DS,F,120,,,,,,,,,,,3154,7,21,1980,9,,,
,,,,,,,,,1388,10,8,1978,4,SS,,,,,,,,,,,,,3155,7,21,1980,19,,,
,,,,,,,,,1389,10,8,1978,13,DM,F,37,,,,,,,,,,,3156,7,21,1980,21,,,
,,,,,,,,,1390,10,8,1978,5,OT,M,25,,,,,,,,,,,3157,7,21,1980,23,,,
,,,,,,,,,1391,10,8,1978,13,OL,M,34,,,,,,,,,,,3158,7,22,1980,14,DM,M,42
,,,,,,,,,1392,10,8,1978,6,DM,M,45,,,,,,,,,,,3159,7,22,1980,12,DM,M,54
,,,,,,,,,1393,10,8,1978,16,,,,,,,,,,,,,,3160,7,22,1980,1,SS,,
,,,,,,,,,1394,10,8,1978,18,DM,M,39,,,,,,,,,,,3161,7,22,1980,5,DM,F,43
,,,,,,,,,1395,10,8,1978,19,PE,,18,,,,,,,,,,,3162,7,22,1980,14,NA,F,80
,,,,,,,,,1396,11,4,1978,9,DM,M,42,,,,,,,,,,,3163,7,22,1980,15,PF,M,7
,,,,,,,,,1397,11,4,1978,11,DM,F,37,,,,,,,,,,,3164,7,22,1980,4,DM,M,48
,,,,,,,,,1398,11,4,1978,17,DS,F,120,,,,,,,,,,,3165,7,22,1980,12,DS,M,134
,,,,,,,,,1399,11,4,1978,12,DS,F,116,,,,,,,,,,,3166,7,22,1980,14,DS,M,95
,,,,,,,,,1400,11,4,1978,19,PF,M,6,,,,,,,,,,,3167,7,22,1980,13,DM,F,32
,,,,,,,,,1401,11,4,1978,8,DS,F,124,,,,,,,,,,,3168,7,22,1980,12,DM,F,46
,,,,,,,,,1402,11,4,1978,1,DM,F,39,,,,,,,,,,,3169,7,22,1980,14,DM,F,50
,,,,,,,,,1403,11,4,1978,1,DS,M,133,,,,,,,,,,,3170,7,22,1980,1,PP,F,14
,,,,,,,,,1404,11,4,1978,1,DS,F,125,,,,,,,,,,,3171,7,22,1980,4,DS,M,136
,,,,,,,,,1405,11,4,1978,11,OT,F,23,,,,,,,,,,,3172,7,22,1980,13,PF,F,7
,,,,,,,,,1406,11,4,1978,9,DM,F,38,,,,,,,,,,,3173,7,22,1980,4,DM,M,29
,,,,,,,,,1407,11,4,1978,12,DM,M,32,,,,,,,,,,,3174,7,22,1980,4,DS,F,128
,,,,,,,,,1408,11,4,1978,17,DM,F,40,,,,,,,,,,,3175,7,22,1980,15,PF,F,8
,,,,,,,,,1409,11,4,1978,8,DO,M,54,,,,,,,,,,,3176,7,22,1980,16,OT,M,18
,,,,,,,,,1410,11,4,1978,11,OL,M,33,,,,,,,,,,,3177,7,22,1980,4,DS,M,114
,,,,,,,,,1411,11,4,1978,9,DS,F,126,,,,,,,,,,,3178,7,22,1980,4,DS,M,92
,,,,,,,,,1412,11,4,1978,9,DS,M,136,,,,,,,,,,,3179,7,22,1980,14,DM,M,45
,,,,,,,,,1413,11,4,1978,8,OL,F,28,,,,,,,,,,,3180,7,22,1980,14,DM,F,19
,,,,,,,,,1414,11,4,1978,17,DS,M,137,,,,,,,,,,,3181,7,22,1980,13,OL,F,33
,,,,,,,,,1415,11,4,1978,8,DM,F,37,,,,,,,,,,,3182,7,22,1980,2,DM,M,43
,,,,,,,,,1416,11,4,1978,1,DM,F,39,,,,,,,,,,,3183,7,22,1980,5,DM,F,43
,,,,,,,,,1417,11,4,1978,12,DM,F,42,,,,,,,,,,,3184,7,22,1980,3,,,
,,,,,,,,,1418,11,4,1978,8,DO,F,45,,,,,,,,,,,3185,7,22,1980,6,,,
,,,,,,,,,1419,11,4,1978,9,DM,F,39,,,,,,,,,,,3186,7,22,1980,7,,,
,,,,,,,,,1420,11,4,1978,19,OT,M,21,,,,,,,,,,,3187,8,13,1980,11,DO,M,39
,,,,,,,,,1421,11,4,1978,12,OT,F,22,,,,,,,,,,,3188,8,13,1980,17,DM,M,46
,,,,,,,,,1422,11,4,1978,1,DS,M,130,,,,,,,,,,,3189,8,13,1980,23,CB,,
,,,,,,,,,1423,11,4,1978,9,DS,F,101,,,,,,,,,,,3190,8,13,1980,9,CM,,
,,,,,,,,,1424,11,4,1978,17,DO,F,45,,,,,,,,,,,3191,8,13,1980,11,DS,M,121
,,,,,,,,,1425,11,4,1978,22,DS,F,129,,,,,,,,,,,3192,8,13,1980,19,PF,M,8
,,,,,,,,,1426,11,4,1978,11,DM,M,45,,,,,,,,,,,3193,8,13,1980,17,DO,M,32
,,,,,,,,,1427,11,4,1978,21,PF,F,6,,,,,,,,,,,3194,8,13,1980,18,DS,M,140
,,,,,,,,,1428,11,4,1978,12,DM,M,45,,,,,,,,,,,3195,8,13,1980,24,NA,F,108
,,,,,,,,,1429,11,4,1978,20,DS,M,130,,,,,,,,,,,3196,8,13,1980,18,DS,M,99
,,,,,,,,,1430,11,4,1978,9,DM,M,39,,,,,,,,,,,3197,8,13,1980,20,DS,M,134
,,,,,,,,,1431,11,4,1978,9,DS,F,108,,,,,,,,,,,3198,8,13,1980,22,DS,M,115
,,,,,,,,,1432,11,4,1978,11,OL,F,28,,,,,,,,,,,3199,8,13,1980,8,OL,F,34
,,,,,,,,,1433,11,4,1978,17,DM,M,49,,,,,,,,,,,3200,8,13,1980,19,CQ,,
,,,,,,,,,1434,11,4,1978,11,DM,M,39,,,,,,,,,,,3201,8,13,1980,17,DS,F,118
,,,,,,,,,1435,11,4,1978,17,SH,M,89,,,,,,,,,,,3202,8,13,1980,18,DO,M,46
,,,,,,,,,1436,11,4,1978,8,OT,F,24,,,,,,,,,,,3203,8,13,1980,8,DS,M,134
,,,,,,,,,1437,11,4,1978,10,,,,,,,,,,,,,,3204,8,13,1980,11,DS,M,102
,,,,,,,,,1438,11,4,1978,23,,,,,,,,,,,,,,3205,8,13,1980,17,DO,M,51
,,,,,,,,,1439,11,5,1978,6,DM,M,43,,,,,,,,,,,3206,8,13,1980,24,DM,M,43
,,,,,,,,,1440,11,5,1978,4,DM,F,36,,,,,,,,,,,3207,8,13,1980,17,DS,M,149
,,,,,,,,,1441,11,5,1978,6,DM,F,41,,,,,,,,,,,3208,8,13,1980,8,CM,,
,,,,,,,,,1442,11,5,1978,13,DM,F,40,,,,,,,,,,,3209,8,13,1980,22,DS,F,113
,,,,,,,,,1443,11,5,1978,5,OT,M,21,,,,,,,,,,,3210,8,13,1980,8,OL,M,35
,,,,,,,,,1444,11,5,1978,18,DM,F,37,,,,,,,,,,,3211,8,13,1980,11,DM,M,29
,,,,,,,,,1445,11,5,1978,6,DM,F,36,,,,,,,,,,,3212,8,13,1980,11,NA,M,83
,,,,,,,,,1446,11,5,1978,15,AH,,,,,,,,,,,,,3213,8,13,1980,17,SS,,
,,,,,,,,,1447,11,5,1978,6,DS,F,111,,,,,,,,,,,3214,8,13,1980,10,,,
,,,,,,,,,1448,11,5,1978,14,DM,M,45,,,,,,,,,,,3215,8,13,1980,21,,,
,,,,,,,,,1449,11,5,1978,5,DS,M,132,,,,,,,,,,,3216,8,14,1980,3,NA,F,154
,,,,,,,,,1450,11,5,1978,13,DS,F,107,,,,,,,,,,,3217,8,14,1980,12,NA,F,173
,,,,,,,,,1451,11,5,1978,18,DS,M,119,,,,,,,,,,,3218,8,14,1980,12,PP,F,13
,,,,,,,,,1452,11,5,1978,18,DS,F,121,,,,,,,,,,,3219,8,14,1980,12,DM,M,55
,,,,,,,,,1453,11,5,1978,2,NA,M,218,,,,,,,,,,,3220,8,14,1980,14,DM,F,50
,,,,,,,,,1454,11,5,1978,4,DS,M,111,,,,,,,,,,,3221,8,14,1980,15,PF,F,9
,,,,,,,,,1455,11,5,1978,18,OL,M,37,,,,,,,,,,,3222,8,14,1980,3,PF,M,10
,,,,,,,,,1456,11,5,1978,6,DM,M,37,,,,,,,,,,,3223,8,14,1980,4,DS,M,137
,,,,,,,,,1457,11,5,1978,18,OL,M,26,,,,,,,,,,,3224,8,14,1980,12,DM,F,44
,,,,,,,,,1458,11,5,1978,4,DM,M,38,,,,,,,,,,,3225,8,14,1980,1,DS,M,131
,,,,,,,,,1459,11,5,1978,6,DS,F,105,,,,,,,,,,,3226,8,14,1980,1,DM,F,53
,,,,,,,,,1460,11,5,1978,18,DM,M,41,,,,,,,,,,,3227,8,14,1980,12,DS,M,138
,,,,,,,,,1461,11,5,1978,2,DM,F,38,,,,,,,,,,,3228,8,14,1980,3,PF,F,10
,,,,,,,,,1462,11,5,1978,4,OT,F,22,,,,,,,,,,,3229,8,14,1980,12,DM,M,35
,,,,,,,,,1463,11,5,1978,14,DS,F,121,,,,,,,,,,,3230,8,14,1980,13,PF,M,6
,,,,,,,,,1464,11,5,1978,18,DM,F,38,,,,,,,,,,,3231,8,14,1980,14,DM,M,41
,,,,,,,,,1465,11,5,1978,14,NA,M,153,,,,,,,,,,,3232,8,14,1980,2,OT,M,30
,,,,,,,,,1466,11,5,1978,14,DM,F,43,,,,,,,,,,,3233,8,14,1980,1,PP,F,18
,,,,,,,,,1467,11,5,1978,2,PE,M,22,,,,,,,,,,,3234,8,14,1980,4,DM,F,42
,,,,,,,,,1468,11,5,1978,13,DM,F,40,,,,,,,,,,,3235,8,14,1980,12,OT,F,25
,,,,,,,,,1469,11,5,1978,2,DM,F,41,,,,,,,,,,,3236,8,14,1980,2,DM,M,42
,,,,,,,,,1470,11,5,1978,13,SS,,,,,,,,,,,,,3237,8,14,1980,1,DS,M,143
,,,,,,,,,1471,11,5,1978,13,DM,F,37,,,,,,,,,,,3238,8,14,1980,5,DM,F,42
,,,,,,,,,1472,11,5,1978,2,OT,F,23,,,,,,,,,,,3239,8,14,1980,13,PF,F,10
,,,,,,,,,1473,11,5,1978,4,OT,M,28,,,,,,,,,,,3240,8,14,1980,4,DS,F,136
,,,,,,,,,1474,11,5,1978,3,,,,,,,,,,,,,,3241,8,14,1980,14,DM,F,28
,,,,,,,,,1475,11,5,1978,7,,,,,,,,,,,,,,3242,8,14,1980,4,DS,M,120
,,,,,,,,,1476,11,5,1978,16,,,,,,,,,,,,,,3243,8,14,1980,14,DS,F,111
,,,,,,,,,1477,12,2,1978,17,OL,F,28,,,,,,,,,,,3244,8,14,1980,14,DM,M,45
,,,,,,,,,1478,12,2,1978,19,RM,M,8,,,,,,,,,,,3245,8,14,1980,6,,,
,,,,,,,,,1479,12,2,1978,9,OL,M,34,,,,,,,,,,,3246,8,14,1980,7,,,
,,,,,,,,,1480,12,2,1978,22,DM,F,,,,,,,,,,,,3247,8,14,1980,16,,,
,,,,,,,,,1481,12,2,1978,9,OL,F,29,,,,,,,,,,,3248,9,7,1980,7,DM,M,48
,,,,,,,,,1482,12,2,1978,22,OL,M,28,,,,,,,,,,,3249,9,7,1980,20,DM,,
,,,,,,,,,1483,12,2,1978,11,DM,F,37,,,,,,,,,,,3250,9,7,1980,21,CM,,
,,,,,,,,,1484,12,2,1978,9,DS,F,128,,,,,,,,,,,3251,9,7,1980,24,NA,F,139
,,,,,,,,,1485,12,2,1978,17,DM,F,40,,,,,,,,,,,3252,9,7,1980,18,DM,M,54
,,,,,,,,,1486,12,2,1978,11,DM,M,44,,,,,,,,,,,3253,9,7,1980,18,DS,M,115
,,,,,,,,,1487,12,2,1978,1,DM,F,37,,,,,,,,,,,3254,9,7,1980,22,DM,M,34
,,,,,,,,,1488,12,2,1978,17,DS,F,119,,,,,,,,,,,3255,9,7,1980,17,DM,,35
,,,,,,,,,1489,12,2,1978,12,DM,M,39,,,,,,,,,,,3256,9,7,1980,20,PP,F,9
,,,,,,,,,1490,12,2,1978,12,NA,M,223,,,,,,,,,,,3257,9,7,1980,18,OT,F,18
,,,,,,,,,1491,12,2,1978,22,OL,M,33,,,,,,,,,,,3258,9,7,1980,17,DM,M,51
,,,,,,,,,1492,12,2,1978,1,DM,F,38,,,,,,,,,,,3259,9,7,1980,11,DS,M,131
,,,,,,,,,1493,12,2,1978,11,OT,F,25,,,,,,,,,,,3260,9,7,1980,13,DS,M,108
,,,,,,,,,1494,12,2,1978,21,RM,F,7,,,,,,,,,,,3261,9,7,1980,11,PP,F,16
,,,,,,,,,1495,12,2,1978,22,OL,F,32,,,,,,,,,,,3262,9,7,1980,18,SS,,
,,,,,,,,,1496,12,2,1978,9,DM,F,41,,,,,,,,,,,3263,9,7,1980,10,CM,,
,,,,,,,,,1497,12,2,1978,20,DS,M,136,,,,,,,,,,,3264,9,7,1980,17,DS,M,124
,,,,,,,,,1498,12,2,1978,11,DM,M,46,,,,,,,,,,,3265,9,7,1980,22,DS,M,111
,,,,,,,,,1499,12,2,1978,9,DS,F,101,,,,,,,,,,,3266,9,7,1980,9,DS,M,114
,,,,,,,,,1500,12,2,1978,8,DO,M,52,,,,,,,,,,,3267,9,7,1980,22,DS,M,120
,,,,,,,,,1501,12,2,1978,8,DS,F,122,,,,,,,,,,,3268,9,7,1980,8,OL,F,35
,,,,,,,,,1502,12,2,1978,9,DS,F,,,,,,,,,,,,3269,9,7,1980,20,DS,F,150
,,,,,,,,,1503,12,2,1978,22,DS,F,118,,,,,,,,,,,3270,9,7,1980,17,DS,M,145
,,,,,,,,,1504,12,2,1978,12,DS,F,116,,,,,,,,,,,3271,9,7,1980,9,DS,F,124
,,,,,,,,,1505,12,2,1978,8,OL,F,30,,,,,,,,,,,3272,9,7,1980,11,NA,M,143
,,,,,,,,,1506,12,2,1978,17,DO,F,44,,,,,,,,,,,3273,9,7,1980,13,PF,F,9
,,,,,,,,,1507,12,2,1978,9,OL,M,44,,,,,,,,,,,3274,9,7,1980,22,DS,F,122
,,,,,,,,,1508,12,2,1978,22,OL,M,27,,,,,,,,,,,3275,9,7,1980,19,PF,M,8
,,,,,,,,,1509,12,2,1978,22,DS,F,132,,,,,,,,,,,3276,9,7,1980,18,DM,F,33
,,,,,,,,,1510,12,2,1978,17,OL,M,,,,,,,,,,,,3277,9,7,1980,23,CM,,
,,,,,,,,,1511,12,2,1978,1,DM,M,42,,,,,,,,,,,3278,9,7,1980,8,DS,M,134
,,,,,,,,,1512,12,2,1978,20,NA,F,181,,,,,,,,,,,3279,9,7,1980,13,DM,M,49
,,,,,,,,,1513,12,2,1978,9,DM,M,40,,,,,,,,,,,3280,9,7,1980,17,DO,M,52
,,,,,,,,,1514,12,2,1978,11,DM,M,38,,,,,,,,,,,3281,9,7,1980,8,OT,M,21
,,,,,,,,,1515,12,2,1978,22,DM,M,42,,,,,,,,,,,3282,9,7,1980,17,SS,,
,,,,,,,,,1516,12,2,1978,17,OL,M,32,,,,,,,,,,,3283,9,7,1980,13,SS,,
,,,,,,,,,1517,12,2,1978,10,,,,,,,,,,,,,,3284,9,7,1980,17,DS,F,118
,,,,,,,,,1518,12,2,1978,23,,,,,,,,,,,,,,3285,9,7,1980,21,CM,,
